Advisors,Social,GitHub,1h,7d,90d,24h Vol BTC,45d,Avg. volume,MC #,30d,Coin,Symbol,24h,Product,Total Supply,Team,Business,Age (mo),Price,200d,14d,Winning months,Max. Supply,24h Vol,BTC,Name,Communication,Mkt. Cap,MCAP BTC,Circ. Supply,Brand/Buzz
40.0,66.0,20.0,0.22,16.72,-44.69,1.21,49.3,295477.0,328.0,78.96,58.0,SOC,-4.72,50.0,1500000000.0,51.4,100.0,12.0,0.0062,-80.27,54.78,12.0,,1.21,7.9e-07,All Sports,70.0,9.37,9.37,1.5,0.0
54.0,32.0,,0.29,4.88,-96.27,19.05,-85.92,14180.0,1344.0,-79.3,62.0,ETI,-5.81,35.0,986647635.0,51.4,100.0,3.0,0.0002,-96.27,-61.43,3.0,997528142.0,19.05,2e-08,EtherInc,45.0,60.37,60.37,311.779,100.0
,29.0,65.0,-9.25,28.21,-78.88,5.21,-11.7,4309.0,1647.0,134.16,90.0,MBC,-8.65,10.0,186169850000.0,51.4,70.0,3.0,0.0001,-78.88,0.94,3.0,210000000000.0,5.21,1e-08,MicroBitcoin,25.0,0.0,0.0,0.0,
14.0,70.0,,0.61,1.56,58.5,7.39,320.55,230112.0,309.0,356.19,68.0,KCASH,-5.27,30.0,1000000000.0,51.3,100.0,13.0,0.0223,-70.81,360.2,13.0,,7.39,2.82e-06,Kcash,0.0,9.95,9.95,445.499,0.0
25.0,65.0,,-0.13,62.85,-84.54,7.59,-63.8,10240.0,1278.0,-53.4,70.0,CYFM,1.24,30.0,102000000000.0,51.3,100.0,6.0,1.89e-06,-84.54,-40.03,6.0,,7.59,0.0,CyberFM,0.0,96.88,96.88,51.2,0.0
66.0,44.0,50.0,0.61,46.65,-59.2,83.2,35.51,42742.0,1646.0,69.97,66.0,CAR,8.37,10.0,1800000000.0,51.3,100.0,7.0,0.0014,-94.44,44.44,7.0,,83.2,1.8e-07,CarBlock,50.0,0.0,0.0,0.0,75.0
49.0,78.0,,-1.75,37.95,-32.56,421.32,24.25,266712.0,623.0,124.98,50.0,TOL,-6.29,30.0,887389431.0,51.2,30.0,4.0,0.0093,-32.56,122.01,4.0,,421.32,1.18e-06,Tolar,0.0,2.29,2.29,245.147,50.0
7.0,67.0,,-0.13,25.25,-63.07,260.63,-20.18,815.0,602.0,-1.19,68.0,SOAR,17.45,25.0,5000000000.0,51.15,100.0,22.0,0.0023,-92.56,30.77,22.0,5000000000.0,260.63,2.9e-07,Soarcoin,0.0,2.48,2.48,1.08,0.0
28.0,67.0,,7.61,3.74,27.99,19.01,237.24,324.0,360.0,255.74,63.0,INCNT,6.31,30.0,46016598.0,51.15,100.0,26.0,0.1618,-39.19,279.4,26.0,,19.01,2.042e-05,Incent,5.0,7.44,7.44,46.017,0.0
45.0,64.0,,0.0,30.2,-41.91,0.0,41.3,66.0,768.0,75.39,51.0,VIT,0.0,35.0,4000000000.0,51.15,100.0,10.0,0.003,-50.93,-44.6,10.0,,0.0,8.8e-07,Vice Industry Token,20.0,1.24,1.24,408.666,0.0
63.0,66.0,10.0,0.02,-35.79,-71.42,12.8,-31.24,124487.0,723.0,-21.41,76.0,LCS,-11.98,50.0,72732420.0,51.15,100.0,6.0,0.0288,-71.42,-15.48,6.0,,12.8,3.63e-06,Local Coin Swap,10.0,1.51,1.51,52.435,0.0
,24.0,70.0,-0.13,63.6,52.81,100.63,172.93,13.0,1083.0,95.28,93.0,HODL,21.51,10.0,250000000.0,51.15,70.0,35.0,0.0012,-10.97,199.33,35.0,,100.63,1.5e-07,HOdlcoin,5.0,275.6,275.6,232.525,
18.0,61.0,,-0.23,48.4,-52.58,20.49,-12.92,84157.0,1279.0,-13.28,88.0,WIT,-0.21,20.0,2000000000.0,51.15,100.0,4.0,5.75e-05,-52.58,60.26,4.0,,20.49,1e-08,WITChain,0.0,96.6,96.6,1.68,25.0
40.0,44.0,60.0,0.31,14.05,-64.43,263.5,-28.34,83619.0,393.0,-22.15,88.0,IPC,-3.12,10.0,91677851.0,51.15,100.0,13.0,0.082,-82.87,5.7,13.0,,263.5,1.036e-05,IPChain,5.0,6.34,6.34,77.278,0.0
32.0,40.0,,-5.83,-25.75,-80.3,26.79,-59.95,13581.0,638.0,-60.18,69.0,COB,-14.49,70.0,1000000000.0,51.1,100.0,16.0,0.0052,-90.01,-52.28,16.0,,26.79,6.6e-07,COBINHOOD,45.0,2.14,2.14,411.0,25.0
32.0,52.0,,-0.13,34.81,237.75,1.59,102.86,15418.0,474.0,-41.42,79.0,GCC,1.29,25.0,1640006593.0,51.1,100.0,24.0,0.0035,10.15,48.4,24.0,2400000000.0,1.59,4.4e-07,Global Cryptocurrency,25.0,4.35,4.35,1.25,0.0
63.0,33.0,65.0,-5.7,-4.14,-83.16,613.02,-62.05,728.0,1292.0,-50.72,96.0,BLOC,3.99,10.0,9990624.0,51.1,70.0,4.0,0.0088,-83.16,-36.48,4.0,,613.02,1.12e-06,BLOC.MONEY,5.0,88.37,88.37,9.991,25.0
,43.0,15.0,9.88,6.95,-6.64,56.73,-8.62,697.0,1348.0,12.6,78.0,BOLI,0.37,80.0,13268837.0,51.1,100.0,41.0,0.0045,-58.33,50.14,41.0,25000000.0,56.73,5.7e-07,Bolivarcoin,25.0,60.08,60.08,13.269,
43.0,45.0,5.0,1.51,21.53,-36.0,249.89,-17.76,842.0,1307.0,-36.17,88.0,CRB,12.13,80.0,16900214.0,51.05,70.0,37.0,0.0049,-92.44,-58.65,37.0,,249.89,6.2e-07,Creditbit,50.0,82.79,82.79,16.9,50.0
21.0,57.0,,-0.12,-62.43,-98.25,0.03,-89.96,2672.0,1508.0,-81.1,90.0,CATO,4.4,25.0,5469887.0,51.0,70.0,6.0,0.0023,-98.25,-77.66,6.0,,0.03,2.9e-07,CatoCoin,70.0,12.53,12.53,5.47,25.0
28.0,70.0,,0.55,18.43,-37.78,253.03,34.61,32548.0,609.0,32.79,53.0,ZSC,8.3,30.0,5642500000.0,50.95,100.0,16.0,0.0021,-78.65,84.9,16.0,,253.03,2.6e-07,Zeusshield,0.0,2.4,2.4,1.153,25.0
35.0,67.0,,-0.13,-6.18,-47.62,1.57,-3.23,3926.0,705.0,5.34,78.0,COVAL,-10.15,60.0,1200000000.0,50.9,30.0,48.0,0.0017,-55.27,15.08,48.0,,1.57,2.1e-07,Circuits of Value,0.0,1.66,1.66,1.0,0.0
17.0,57.0,,2.53,42.45,-28.17,310.56,63.5,156263.0,1656.0,85.32,68.0,INSUR,4.74,25.0,20000000000.0,50.9,100.0,9.0,0.0003,-80.86,75.05,9.0,,310.56,4e-08,InsurChain,0.0,0.0,0.0,0.0,75.0
80.0,78.0,0.0,-0.19,37.9,-53.92,1.03,6.51,477117.0,289.0,14.77,68.0,DDD,-7.39,10.0,1000000000.0,50.85,100.0,13.0,0.0252,-88.72,19.79,13.0,,1.03,3.19e-06,Scry.info,55.0,11.11,11.11,440.057,25.0
34.0,59.0,,5.08,-16.79,-83.52,4.06,-31.08,5199.0,990.0,-33.06,53.0,POLL,-17.07,30.0,8999992.0,50.85,100.0,15.0,0.0624,-90.46,-19.36,15.0,,4.06,7.88e-06,ClearPoll,55.0,436.75,436.75,7.0,100.0
48.0,39.0,,-0.74,47.52,24.92,2.37,198.87,6213402.0,307.0,117.32,68.0,DLT,1.2,35.0,130271020.0,50.8,100.0,17.0,0.1172,30.27,-3.69,17.0,,2.37,1.48e-05,Agrello,55.0,10.08,10.08,85.979,0.0
46.0,51.0,55.0,-3.69,46.68,-18.64,348.37,97.04,226594.0,253.0,61.06,56.0,MET,2.38,50.0,10930240.0,50.8,70.0,7.0,1.47,-43.08,135.41,7.0,,348.37,0.0001858,Metronome,0.0,13.49,13.49,9.168,50.0
14.0,76.0,,-0.29,45.21,-66.72,267.15,-0.73,3266166.0,327.0,36.4,91.0,BOX,-0.7,30.0,100000000.0,50.8,30.0,4.0,0.0941,-66.72,71.26,4.0,,267.15,1.189e-05,BOX Token,0.0,9.37,9.37,99.56,0.0
86.0,66.0,5.0,-1.06,16.61,-6.18,6.11,61.46,36799.0,378.0,67.27,51.0,TERN,-6.34,50.0,922811615.0,50.8,100.0,7.0,0.0208,-64.21,104.81,7.0,,6.11,2.62e-06,Ternio,20.0,6.94,6.94,334.162,100.0
0.0,37.0,80.0,-0.14,23.76,-20.45,2.62,28.3,1004.0,893.0,36.02,88.0,KRB,0.59,10.0,7456165.0,50.8,100.0,30.0,0.1014,-61.22,59.15,30.0,,2.62,1.28e-05,Karbo,0.0,755.76,755.76,7.456,0.0
,45.0,15.0,0.0,-8.24,-44.23,0.0,-11.79,248.0,1366.0,2.9,98.0,CRM,0.0,30.0,45108749.0,50.8,100.0,18.0,0.0012,-72.71,-62.42,18.0,100000000.0,0.0,1.5e-07,Cream,25.0,54.4,54.4,45.109,
63.0,55.0,0.0,-0.23,15.45,-22.85,91.53,38.43,95877.0,951.0,56.68,88.0,RCT,9.54,50.0,1000000000.0,50.75,100.0,13.0,0.0014,-95.34,113.33,13.0,,91.53,1.7e-07,RealChain,0.0,538.62,538.62,398.608,75.0
,52.0,10.0,-1.71,6.67,-49.14,68.14,-22.45,8807.0,1073.0,-32.71,93.0,FYP,15.05,30.0,35277363.0,50.75,100.0,15.0,0.0164,-79.62,-8.74,15.0,,68.14,2.07e-06,FlypMe,20.0,289.9,289.9,17.639,
46.0,40.0,50.0,1.09,-1.79,106.42,7.24,90.96,1184.0,564.0,118.71,78.0,CURE,7.69,50.0,24145018.0,50.65,100.0,56.0,0.1234,-43.05,95.86,56.0,,7.24,1.558e-05,Curecoin,5.0,2.98,2.98,24.145,0.0
,45.0,55.0,-0.12,53.06,172.41,6.19,172.41,220.0,770.0,191.31,75.0,NOR,37.92,0.0,19418751.0,50.65,100.0,3.0,0.0632,,218.96,3.0,,6.19,7.97e-06,Noir,25.0,1.23,1.23,19.419,
,36.0,90.0,-0.8,-0.71,-62.2,7.44,-66.67,13835.0,1178.0,-54.08,45.0,BZX,-9.64,30.0,15980596.0,50.65,70.0,3.0,0.0107,-62.2,-47.55,3.0,40000000.0,7.44,1.35e-06,Bitcoin Zero,20.0,171.23,171.23,15.981,
,66.0,10.0,-0.23,4.7,-89.67,22.88,-87.74,162443.0,798.0,-82.37,88.0,SKB,2.39,10.0,6000000000.0,50.6,30.0,9.0,0.0004,-96.5,-69.4,9.0,,22.88,5e-08,Sakura Bloom,55.0,1.1,1.1,2.583,
,66.0,0.0,-0.08,-18.83,-76.77,282.52,-27.19,158961.0,640.0,-19.0,70.0,EDN,-21.23,50.0,1000000000.0,50.6,100.0,5.0,0.0036,-76.77,-3.44,5.0,,282.52,4.5e-07,Eden,50.0,2.14,2.14,600.0,
38.0,40.0,,-0.88,11.78,70.14,3.23,307.59,193559.0,427.0,162.24,63.0,MDT,0.7,35.0,1000000000.0,50.6,100.0,13.0,0.0106,-43.13,170.49,13.0,,3.23,1.34e-06,Measurable Data Token,55.0,5.55,5.55,522.684,50.0
63.0,36.0,50.0,2.69,20.45,-91.35,805.81,-79.31,21927.0,1022.0,-67.06,84.0,BBN,5.82,30.0,1000000000.0,50.55,70.0,11.0,0.0006,-97.67,-60.88,11.0,,805.81,8e-08,Banyan Network,20.0,376.94,376.94,610.736,50.0
36.0,59.0,,-0.31,53.97,-32.81,11.05,52.03,6483.0,1114.0,59.27,79.0,SUR,6.73,10.0,237581.0,50.55,100.0,17.0,1.02,-67.31,58.64,17.0,,11.05,0.00012823,Suretly,5.0,238.34,238.34,234.658,0.0
,33.0,70.0,-0.15,0.06,-79.68,4.85,-69.93,4381.0,1280.0,-56.87,71.0,ABS,-12.9,10.0,12199278.0,50.5,100.0,3.0,0.0082,-79.68,-45.76,3.0,52500000.0,4.85,1.04e-06,Absolute,45.0,96.1,96.1,11.686,
4.0,70.0,,-0.54,-8.62,-82.38,121.82,-47.84,40780.0,979.0,-54.95,45.0,ABX,9.29,20.0,25000000.0,50.45,100.0,6.0,0.0223,-82.38,-37.03,6.0,,121.82,2.82e-06,Arbidex,55.0,455.84,455.84,20.422,0.0
39.0,53.0,,0.41,61.07,-47.74,4.99,7.26,1563834.0,115.0,31.17,43.0,VERI,16.69,40.0,100000000.0,50.4,100.0,20.0,19.79,-57.64,47.03,20.0,,4.99,0.00249881,Veritaseum,80.0,42.55,42.55,2.15,0.0
,54.0,10.0,7.61,26.9,44.85,15.49,199.32,2132.0,599.0,144.79,94.0,RPD,14.93,10.0,20934343941.0,50.4,100.0,4.0,0.0003,44.85,227.66,4.0,,15.49,3e-08,Rapids,75.0,2.52,2.52,10.089,
86.0,30.0,20.0,-0.12,61.02,-0.81,728.9,-15.87,52.0,906.0,2.97,98.0,MANNA,-8.12,50.0,2360376516.0,50.4,100.0,42.0,0.0013,-41.94,15.51,42.0,,728.9,1.6e-07,Manna,0.0,688.56,688.56,539.49,75.0
83.0,63.0,15.0,0.12,7.94,-78.28,565.14,-34.25,306.0,647.0,-32.15,71.0,HORUS,-2.21,10.0,1200000000.0,50.35,100.0,6.0,0.0024,-78.28,45.56,6.0,1200000000.0,565.14,3e-07,HorusPay,0.0,2.08,2.08,872.861,100.0
83.0,46.0,10.0,-0.18,60.82,-32.95,4.07,113.24,3608.0,1227.0,221.03,88.0,TEAM,12.63,30.0,17818682.0,50.35,100.0,9.0,0.0117,-89.35,258.32,9.0,,4.07,1.47e-06,TokenStars,10.0,137.52,137.52,11.78,100.0
66.0,48.0,20.0,-0.12,31.09,-85.03,4.46,-48.26,426.0,913.0,-15.4,100.0,ESN,21.17,10.0,68585129.0,50.3,100.0,5.0,0.0216,-85.03,15.71,5.0,,4.46,2.72e-06,Ethersocial,50.0,667.1,667.1,30.925,0.0
66.0,48.0,0.0,-0.15,23.45,-64.95,733.32,0.48,1218.0,994.0,-47.52,98.0,TRF,-3.91,50.0,107325266.0,50.3,100.0,12.0,0.0054,-92.24,-26.76,12.0,131500000.0,733.32,6.8e-07,Travelflex,50.0,424.48,424.48,78.905,0.0
38.0,59.0,,1.37,40.24,16.68,396.51,90.37,1523.0,875.0,118.92,53.0,VOISE,23.79,30.0,775513264.0,50.3,100.0,16.0,0.0015,-58.51,119.97,16.0,,396.51,1.9e-07,Voise,70.0,786.79,786.79,523.626,0.0
46.0,75.0,0.0,10.76,200.1,-19.59,152.7,-51.62,1450.0,220.0,-30.52,78.0,CREDO,48.63,30.0,1374729257.0,50.2,70.0,17.0,0.0293,-10.31,-34.43,17.0,,152.7,3.7e-06,Credo,20.0,16.1,16.1,549.892,50.0
0.0,48.0,30.0,-0.11,-15.2,-28.78,4.42,12.65,7626.0,533.0,11.41,90.0,POT,0.1,50.0,222168514.0,50.15,100.0,60.0,0.0158,-65.77,-9.74,60.0,420000000.0,4.42,2e-06,PotCoin,25.0,3.51,3.51,222.169,0.0
40.0,70.0,,-0.04,-24.21,-96.81,208.43,-90.02,80173.0,912.0,-88.89,73.0,KST,6.2,10.0,6000000000.0,50.15,30.0,9.0,0.0004,-95.06,-93.47,9.0,,208.43,6e-08,StarCoin,5.0,671.42,671.42,1.512,0.0
28.0,49.0,,-9.47,189.94,-59.9,2.54,-27.3,2352.0,969.0,8.85,77.0,NBR,226.9,50.0,125552519.0,50.15,100.0,6.0,0.004,-59.9,-24.83,6.0,336000000.0,2.54,5.1e-07,Niobio Cash,25.0,502.36,502.36,125.553,0.0
63.0,49.0,20.0,2.92,-0.21,-99.28,4.23,-97.21,30288.0,1345.0,-95.93,100.0,LGS,-5.27,30.0,2351215.0,50.15,100.0,6.0,0.0256,-99.28,-90.97,6.0,21000000.0,4.23,3.24e-06,LogisCoin,0.0,60.3,60.3,2.351,0.0
0.0,30.0,65.0,-0.13,3.01,-61.21,86.6,-37.49,49.0,1184.0,-32.81,98.0,VSX,5.3,30.0,168332594.0,50.15,100.0,17.0,0.001,-85.09,-4.08,17.0,,86.6,1.3e-07,Vsync,5.0,164.93,164.93,160.559,0.0
36.0,42.0,,0.3,14.6,-61.89,104.11,43.84,97720.0,1654.0,54.67,70.0,SOP,8.58,35.0,4500000000.0,50.15,100.0,7.0,0.0015,-94.43,76.58,7.0,,104.11,1.9e-07,SoPay,5.0,0.0,0.0,0.0,75.0
44.0,70.0,,0.05,-12.89,-35.02,96.68,-32.82,91192.0,548.0,-43.1,20.0,ECOM,-4.81,30.0,74413301.0,50.1,100.0,6.0,0.0511,-35.02,-42.53,6.0,,96.68,6.45e-06,Omnitude,70.0,3.31,3.31,64.813,50.0
39.0,55.0,,-3.12,15.42,32.49,115.39,32.49,140330.0,297.0,39.16,35.0,FOAM,-0.64,60.0,1000000000.0,50.0,70.0,2.0,0.0376,,101.39,2.0,,115.39,4.75e-06,FOAM,80.0,10.66,10.66,283.196,50.0
23.0,50.0,,2.63,-0.19,-44.47,23.66,14.1,32438.0,432.0,15.37,75.0,FTC,-1.89,70.0,237430920.0,50.0,100.0,69.0,0.0229,-75.44,39.79,69.0,336000000.0,23.66,2.89e-06,Feathercoin,0.0,5.44,5.44,237.431,0.0
,28.0,50.0,0.0,0.0,-54.87,0.0,-23.87,28.0,1308.0,-27.41,88.0,UIS,0.0,30.0,65895134.0,50.0,100.0,49.0,0.0013,-87.45,0.0,49.0,,0.0,3.6e-07,Unitus,5.0,82.71,82.71,65.895,
28.0,58.0,,-0.23,-14.28,-79.66,9.45,-48.08,8390.0,1428.0,-52.78,80.0,VIKKY,3.25,30.0,12000000000.0,50.0,70.0,6.0,8.88e-06,-79.66,-31.7,6.0,,9.45,0.0,VikkyToken,5.0,33.1,33.1,3.727,25.0
,66.0,20.0,-0.23,-46.61,-81.65,92.11,-66.94,2106.0,853.0,-70.25,51.0,IVY,20.77,50.0,1610924200.0,49.95,100.0,8.0,0.0027,-91.91,-72.1,8.0,,92.11,3.5e-07,Ivy,25.0,863.88,863.88,314.841,
,63.0,10.0,-0.11,-24.61,-83.71,9.97,-68.53,9620.0,1011.0,-68.01,66.0,WAB,-9.48,50.0,25000000000.0,49.95,100.0,6.0,3.876e-05,-83.71,-65.04,6.0,,9.97,0.0,WABnetwork,5.0,385.66,385.66,9.95,
,43.0,0.0,-0.23,-0.63,-47.51,44.38,-19.02,58.0,1290.0,-1.09,96.0,YUP,-34.43,50.0,445000000.0,49.95,100.0,7.0,0.0005,-79.68,28.51,7.0,,44.38,7e-08,Crowdholding,95.0,89.03,89.03,170.499,
86.0,31.0,50.0,-0.21,29.59,-70.37,0.0,-5.02,31.0,1305.0,150.24,90.0,DART,-5.39,10.0,100000000000.0,49.95,100.0,5.0,9.6e-07,-70.37,197.53,5.0,,0.0,0.0,DarexTravel,5.0,83.49,83.49,87.4,50.0
86.0,19.0,25.0,-0.23,11.23,-49.89,17.05,-20.8,115.0,822.0,-19.9,98.0,SETH,2.18,50.0,20136683.0,49.85,100.0,11.0,0.0483,-66.54,47.86,11.0,,17.05,6.1e-06,Sether,95.0,973.14,973.14,20.137,0.0
,50.0,35.0,-0.06,-27.63,-69.74,79.03,-54.33,1655.0,1154.0,-68.76,80.0,ARG,-39.97,10.0,11582920.0,49.85,70.0,67.0,0.016,-82.05,-7.14,67.0,,79.03,2.02e-06,Argentum,50.0,185.08,185.08,11.583,
63.0,28.0,55.0,1.15,44.19,-78.88,328.44,34.68,207.0,1229.0,1.88,96.0,IRD,-6.02,10.0,17130546.0,49.85,100.0,4.0,0.0079,-78.88,6.3,4.0,25000000.0,328.44,1e-06,Iridium,40.0,135.48,135.48,17.131,0.0
39.0,58.0,,0.0,0.0,-68.24,0.0,-27.15,38.0,1422.0,-35.93,40.0,EARTH,0.0,30.0,750000000.0,49.85,70.0,9.0,0.0002,-93.62,101.38,9.0,,0.0,2e-08,Earth Token,5.0,34.96,34.96,205.3,100.0
28.0,58.0,,-1.38,51.24,-86.77,19.18,-38.81,8140.0,1300.0,-43.26,66.0,NDX,27.25,40.0,15000000000.0,49.8,100.0,4.0,6.4e-06,-86.77,-22.03,4.0,,19.18,0.0,nDEX,0.0,85.32,85.32,13.339,0.0
86.0,47.0,20.0,-0.11,21.62,-5.12,54.28,29.58,187.0,962.0,76.15,100.0,SKC,-4.75,10.0,16695301.0,49.75,100.0,59.0,0.0381,10.65,-47.08,59.0,,54.28,4.81e-06,Skeincoin,5.0,518.31,518.31,13.607,25.0
40.0,47.0,30.0,-25.07,51.82,-94.7,163.54,-73.88,122.0,1383.0,-64.17,68.0,OTN,-25.01,80.0,82630002.0,49.75,100.0,15.0,0.0237,-98.5,-66.94,15.0,100000000.0,163.54,2.99e-06,Open Trading Network,5.0,48.01,48.01,2.025,0.0
,38.0,70.0,-0.23,-19.97,-69.73,44.84,-46.01,72.0,1463.0,-47.61,55.0,POSS,0.32,30.0,31999303031.0,49.75,100.0,3.0,7.8e-07,-69.73,-32.83,3.0,,44.84,0.0,Posscoin,0.0,23.54,23.54,30.059,
,23.0,65.0,-0.52,27.69,-1.33,4.56,65.86,1249.0,1670.0,134.81,75.0,MEETONE,-1.57,30.0,7500000000.0,49.75,100.0,6.0,0.0022,-1.33,101.06,6.0,,4.56,2.8e-07,MEET.ONE,70.0,0.0,0.0,0.0,
28.0,70.0,,-0.25,71.76,-24.52,6.03,-40.35,34242.0,680.0,9.06,56.0,BTT,5.07,20.0,57746762.0,49.7,100.0,6.0,0.0328,-24.52,46.65,6.0,,6.03,4.14e-06,Blocktrade Token,0.0,1.81,1.81,55.224,50.0
,66.0,0.0,0.25,11.65,-28.23,234.47,-48.07,101577.0,891.0,-51.25,68.0,LATX,-1.22,50.0,300000000.0,49.7,100.0,11.0,0.0072,-88.51,-41.05,11.0,,234.47,9.1e-07,LatiumX,30.0,757.94,757.94,104.659,
86.0,46.0,35.0,-3.77,-49.63,-46.88,2.83,-18.12,2415.0,1151.0,24.92,75.0,JOT,-3.08,30.0,18601984.0,49.65,100.0,7.0,0.0206,-92.12,78.11,7.0,,2.83,2.59e-06,Jury.Online Token,25.0,187.47,187.47,9.122,0.0
,88.0,0.0,0.63,14.43,60.9,149.22,114.37,8361654.0,55.0,138.57,58.0,HT,-6.49,10.0,500000000.0,49.6,100.0,12.0,2.62,-26.59,149.18,12.0,,149.22,0.00033105,Huobi Token,5.0,131.11,131.11,50.0,
30.0,64.0,,-0.37,1145.77,134.73,32.46,386.72,1233.0,727.0,554.86,76.0,NLX,945.56,20.0,51530001.0,49.6,100.0,32.0,0.0363,53.29,1231.0,32.0,,32.46,1.051e-05,Nullex,0.0,1.47,1.47,40.477,0.0
30.0,65.0,,-0.27,16.82,-60.13,265.72,-28.26,795.0,916.0,103.14,71.0,XSD,6.49,40.0,18081806.0,49.6,30.0,45.0,0.0453,-85.6,-42.17,45.0,,265.72,5.72e-06,SounDAC,20.0,660.66,660.66,14.582,0.0
53.0,32.0,,-0.22,36.7,-87.42,142.79,-75.14,3423.0,1225.0,-62.0,68.0,LOCI,1.88,5.0,100000000.0,49.6,100.0,12.0,0.0033,-96.31,-42.85,12.0,,142.79,4.2e-07,Loci Coin,40.0,138.04,138.04,41.387,75.0
,38.0,40.0,-0.12,-22.26,-94.75,0.26,-65.43,34.0,1534.0,-52.5,88.0,QBIC,-29.63,10.0,5426068.0,49.6,100.0,12.0,0.0014,-95.6,-8.98,12.0,52500000.0,0.26,1.8e-07,Qbic,45.0,6.66,6.66,4.684,
14.0,61.0,,0.34,-9.01,-18.23,17.51,-18.23,35540.0,1376.0,-16.61,75.0,MICRO,-12.67,10.0,18000000000.0,49.55,100.0,3.0,3.1e-06,,-45.67,3.0,,17.51,0.0,Micromines,0.0,50.68,50.68,16.35,75.0
63.0,57.0,,-3.1,44.72,-93.34,58.29,-59.33,178668.0,1671.0,-32.63,41.0,GSE,2.02,20.0,100000000000.0,49.55,100.0,6.0,0.0003,-93.34,0.69,6.0,,58.29,4e-08,GSENetwork,0.0,0.0,0.0,0.0,75.0
63.0,55.0,0.0,-0.23,-5.21,-79.91,869.34,-83.05,26199.0,1217.0,-79.03,63.0,SPX,-15.54,50.0,8888888888.0,49.5,100.0,7.0,1.827e-05,-94.91,-71.22,7.0,,869.34,0.0,Sp8de,55.0,142.25,142.25,7.784,100.0
,29.0,45.0,-0.33,-1.86,63.25,43.91,284.67,117696.0,1691.0,293.43,80.0,GET,-5.6,50.0,1000000000.0,49.5,100.0,6.0,0.0063,63.25,381.01,6.0,,43.91,8e-07,Themis,0.0,0.0,0.0,0.0,
,82.0,5.0,0.51,-22.93,-84.35,2.93,-88.22,1135225.0,362.0,-86.53,70.0,DEX,5.55,10.0,1892996914.0,49.45,30.0,3.0,0.0388,-84.35,-21.13,3.0,,2.93,4.9e-06,DEX,0.0,7.44,7.44,191.542,
86.0,36.0,15.0,1.01,-14.2,-77.15,4.53,-41.67,9184.0,924.0,-30.02,78.0,DEB,0.81,50.0,400000000.0,49.45,100.0,11.0,0.0032,-87.5,-10.31,11.0,,4.53,4e-07,Debitum Network,45.0,638.61,638.61,199.646,75.0
63.0,46.0,50.0,1.45,37.62,151.87,43.42,236.89,13789.0,1026.0,284.68,60.0,PKG,8.72,50.0,10000000000.0,49.45,100.0,6.0,4.132e-05,151.87,547.89,6.0,,43.42,1e-08,PKG Token,0.0,370.65,370.65,8.969,0.0
,44.0,70.0,0.31,6.11,-39.12,60.88,38.58,13888.0,1692.0,58.87,55.0,XMC,-1.06,10.0,16016864.0,49.45,100.0,10.0,0.8584,-68.17,60.25,10.0,18400000.0,60.88,0.00010837,Monero Classic,0.0,0.0,0.0,0.0,
,46.0,20.0,-1.25,761.46,578.24,1.82,589.13,1642.0,337.0,446.55,88.0,1337,630.43,30.0,29216650014.0,49.4,100.0,39.0,0.0003,113.85,1172.0,39.0,,1.82,4e-08,Elite,5.0,8.91,8.91,26.414,
66.0,47.0,0.0,-0.39,18.89,-100.0,310.7,-77.97,40487.0,1362.0,-59.17,80.0,EMPR,-4.33,50.0,12000000000000.0,49.4,100.0,6.0,1e-08,-100.0,357.62,6.0,,310.7,0.0,empowr coin,50.0,55.8,55.8,8.717,75.0
60.0,45.0,30.0,-0.13,12.1,-54.56,16.59,-8.79,672.0,721.0,15.62,68.0,LMC,0.19,50.0,353354418.0,49.35,100.0,29.0,0.0057,-76.1,36.63,29.0,,16.59,7.2e-07,LoMoCoin,55.0,1.53,1.53,268.354,0.0
,44.0,5.0,0.09,10.86,-70.81,4.46,-44.16,5781.0,898.0,-21.18,98.0,DEEX,2.07,50.0,87811933.0,49.35,70.0,4.0,0.013,-70.81,-24.18,4.0,100000000.0,4.46,1.64e-06,DEEX,10.0,732.24,732.24,56.529,
63.0,66.0,0.0,0.51,16.57,-63.07,100.27,-18.07,19130.0,750.0,19.07,78.0,GEM,-5.84,0.0,8000000000.0,49.3,100.0,12.0,0.0012,-83.3,27.54,12.0,,100.27,1.5e-07,Gems,55.0,1.33,1.33,1.153,75.0
14.0,57.0,,1.58,8.7,-41.89,2.02,34.19,395764.0,1690.0,17.2,68.0,MOF,10.43,10.0,100000000.0,49.3,100.0,12.0,0.0592,-76.43,26.15,12.0,,2.02,7.48e-06,Molecular Future,5.0,0.0,0.0,0.0,75.0
52.0,76.0,,4.6,26.34,-45.73,8.83,4.68,1007.0,178.0,9.17,53.0,DTR,0.52,30.0,3741641733.0,49.25,100.0,14.0,0.0169,-50.2,68.15,14.0,,8.83,2.14e-06,Dynamic Trading Rights,5.0,21.55,21.55,1.273,0.0
42.0,64.0,,-4.08,56.28,-24.51,839.86,-24.51,352709.0,210.0,28.5,38.0,CWV,13.29,60.0,10000000000.0,49.25,70.0,3.0,0.0053,,52.84,3.0,,839.86,6.7e-07,CWV Chain,0.0,17.1,17.1,3.223,75.0
